FID,name,latitude,longitude
1778,Delia's Grocery,14.4350996,121.4499969
1779,Sari Sari Store b1,14.4309998,121.4489975
1780,Sari Sari Store b2,14.4312000,121.4489975
1781,sari-sari`s store,14.4188995,121.4459991
1782,sari-sari`s store,14.4188995,121.4459991
1783,Sari Sari Store,14.4672003,121.4779968
1784,Kap's Sari Sari Store,14.4910002,121.5090027
1785,Lydia Grocery,14.4231997,121.4449997
1786,Pitongs Coconut Milk,14.4237003,121.4449997
1787,Lydia Mini Grocery,14.4230003,121.4449997
1788,Velina's sari sari store,14.4918003,121.5090027
1789,Sari-sari`s store,14.4177999,121.4449997
1790,Prutasan,14.4338999,121.4520035
1791,Sari Sari 74Store,14.4303999,121.4530029
1792,Sari Sari Store,14.4280996,121.4550018
1793,Sari Sari Store,14.4280996,121.4550018
1794,Sari Sari Store,14.4289999,121.4560013
1795,CMG Battery Shop,14.4239998,121.4430008
1796,NEFA Gen.merchandise,14.4226999,121.4449997
1797,ONE TOWN ONE PRODUCT,14.4226999,121.4449997
1798,Pacifica Poultry Supply,14.4225998,121.4449997
1799,San Isidro Grocery,14.1450005,121.3160019
1800,Sari Sari 101 Store,14.4357004,121.4560013
1801,Sari Sari Store,14.4249001,121.4509964
1802,Lary and Daryl Grocery,14.4169998,121.4449997
1803,Sari sari store,14.4172001,121.4440002
1804,sari sari store,14.4173002,121.4440002
1805,sari sari store,14.4173002,121.4440002
1806,Grocery Store,14.1655998,121.3489990
1807,South Emerald Supermarket,14.1775999,121.3379974
1808,Puregold Calauan,14.1485004,121.3130035
1809,Robinsons Easymart,14.5684004,121.0859985
1810,Pen-Pen's Store,14.8666000,120.7819977
1811,Alfamart,14.5650997,121.1760025
1812,Alfamart,14.5660000,121.1279984
1813,Deep Lieve Grocery,14.5452003,121.0159988
1814,Vinellies Marketing,14.8555002,120.8600006
1815,Pager Goal Shop,14.8563004,120.8600006
1816,Jnr Energex,14.8586998,120.8590012
1817,Puregold,14.7720003,120.9400024
1818,3 Sister Store,14.8281002,120.8759995
1819,Food Trip 24 7,14.8292999,120.8740005
1820,Alfamart,14.4623003,120.9909973
1821,"BFC Worldwide, Inc.",14.8281002,120.8909988
1822,Alfamart,14.8275003,120.8929977
1823,Nomu Korean Food Mart,14.8250999,120.8980026
1824,New Star,14.8425999,120.8130035
1825,St. Anthony Mini Grocery,14.8283997,120.8219986
1826,Zid and Zai store,14.8123999,120.8410034
1827,Merbee Variety Store,14.8420000,120.8479996
1828,Savemore,14.2742004,121.4189987
1829,578 Variety Store,14.7517004,120.9560013
1830,SM Hypermarket - SM City Marilao,14.7546997,120.9560013
1831,Exatech - Hypermarket,14.7542000,120.9560013
1832,Vil-Nol Store,14.7561998,120.9530029
1833,San Roque Supermarket,14.7591000,120.9520035
1834,Owhane Enterprises,14.7639999,120.9459991
1835,"Robinsons Easymart Marilao, Bulacan",14.7720003,120.9400024
1836,Chinese Supermarket,14.7739000,120.9680023
1837,Alfamart,14.7841997,120.9929962
1838,Trinutri Corporation,14.7841997,120.9879990
1839,Alfamart,14.7911997,121.0090027
1840,Alfamart,14.7819996,120.9359970
1841,Eugenio Store,14.8066998,120.9369965
1842,Alfamart,14.8296003,120.9440002
1843,Alfamart,14.8149004,120.9390030
1844,CN'S supermarket,14.6871004,120.9580002
1845,BMK Home Needs,14.8155003,120.9110031
1846,Fortune Market,14.8182001,120.9049988
1847,FAMILY SAVERS DEPT. STORE - BALAGTAS,14.8184996,120.9049988
1848,Ultra Mega Supermarket,14.8207998,120.9029999
1849,savemore,16.0084000,120.3580017
1850,Saret Organic Farmville,14.8261995,120.9010010
1851,Alfamart,14.8245001,120.9049988
1852,Alfamart,14.8487997,120.9059982
1853,Ever,14.7226000,120.9649963
1854,Fred and Del Superette,14.7934999,120.8789978
1855,Zoila's Grocery Store,14.7933998,120.8799973
1856,Alfamart,14.8111000,120.8679962
1857,5am sari sari store,14.8896999,120.8720016
1858,Seoul+ Korean Mart Plaridel,14.8898001,120.8730011
1859,CIC Garage and Apartment,14.8863001,120.8990021
1860,Kalabaw General merchandise,14.8730001,120.9010010
