FID,name,tourism,longitude,latitude,Province
812,Dolphin watching site,attraction,123.776001,9.4911404,Bohol
813,LHMC Arcade,attraction,121.3669968,14.5419998,Rizal
814,Dropzone BAC 51-2017,attraction,120.4240036,15.3184004,Tarlac
815,"Asinga-via,Baggao Cayan",attraction,121.1880035,17.9123993,Apayao
816,Matalas Na Bato Viewpoint,attraction,122.0049973,14.9165001,Quezon
817,Luli Sandbar,attraction,122.0139999,14.9113998,Quezon
818,Urbanwa Beach,attraction,124.322998,11.9549999,Samar
819,Kurukwayan Beach,attraction,124.3130035,11.9533997,Samar
820,Vicana Nature Park,attraction,124.3280029,10.0756998,Bohol
821,balagtas resort,attraction,120.9069977,14.8255997,Bulacan
822,Old rescidence,attraction,121,14.6337004,Metro Manila
823,Strand,attraction,119.8239975,11.5136003,Palawan
824,Strand,attraction,119.836998,11.5098,Palawan
825,Reef,attraction,119.8759995,11.4797001,Palawan
826,Cliffjump,attraction,119.8150024,11.5098,Palawan
827,Strand,attraction,119.8420029,11.4888,Palawan
828,Cave,attraction,119.875,11.4840002,Palawan
829,Strand,attraction,119.8290024,11.5098,Palawan
830,Reef with MPA status,attraction,119.8730011,11.4910002,Palawan
831,beautiful beach,attraction,120.0189972,11.6863003,Palawan
832,Shipwreck,attraction,119.8410034,11.4923,Palawan
833,Saint Joseph Village 8,attraction,121.137001,14.2798996,Laguna
834,Saint Joseph Village 6,attraction,121.1360016,14.2812996,Laguna
835,AMIA Subdivision,attraction,121.1380005,14.2772999,Laguna
836,Poblacion Weste Plaza,attraction,123.9990005,9.8505297,Bohol
837,Trail 1 via Tabuyuc - Balucuc Road,attraction,120.7819977,14.9242001,Pampanga
838,B FARM,attraction,121.3690033,14.5300999,Rizal
839,nating's hill,attraction,124.4540024,7.27985,Cotabato
840,"RBertulfo,JR Residence",attraction,124.7929993,10.7376003,Leyte
841,Bohol Butterfly Bonsai Garden,attraction,124.0230026,9.6195297,Bohol
842,Bangao (for Pongasan cave),attraction,120.836998,16.6550007,Benguet
843,Bee Farm,attraction,123.8270035,9.5756702,Bohol
844,Madlos Family Resort,attraction,126.1269989,9.7632999,Surigao del Norte
845,Barakuda beach,attraction,124.2409973,10.1625004,Bohol
846,Marawer Hot Spring,attraction,125.3079987,6.9377298,Davao del Sur
847,Kasinihan,attraction,126.2129974,6.81181,Davao Oriental
848,Giant Eagle Sculpture,attraction,125.2429962,7.47403,Cotabato
849,Krystal Beach Resort,attraction,123.0410004,14.0693998,Camarines Norte
850,Dumaran Boat Tours,attraction,119.677002,10.4923,Palawan
851,B - HOTSPOT,attraction,125.302002,12.3157997,Northern Samar
852,Canhugas Nature Park,attraction,125.6259995,11.3280001,Eastern Samar
853,Lintungan Falls,attraction,121.302002,16.4209003,Nueva Vizcaya
854,Masasa Beach,attraction,120.8659973,13.6463003,Batangas
855,Camp Pulong Gubat Wavepool Resort,attraction,121.0490036,13.8850002,Batangas
856,Island Mall Old Talipapa,attraction,121.9309998,11.9539003,Aklan
857,Budget Mart Old Talipapa,attraction,121.9319992,11.9540997,Aklan
858,Lucky Haven,attraction,120.2799988,14.6671,Bataan
859,KM 0,attraction,120.9759979,14.5812998,Metro Manila
860,"Amolat Beach, Cagting, Ubay",attraction,124.560997,10.0038004,Bohol
861,"Basbas Island Resort, Tapal",attraction,124.5130005,10.0699997,Bohol
862,Mama Flory,attraction,123.2819977,9.30264,Negros Oriental
863,NHGLRadio 92.9FM,attraction,121.0930023,15.5614004,Nueva Ecija
864,Kawa Original,attraction,122.0780029,11.3176003,Antique
865,Sorana,attraction,122.3970032,10.7976999,Iloilo
866,Tibiao Free Swimming,attraction,122.0690002,11.3105001,Antique
867,"Bitbit River, Norzagaray",attraction,121.1409988,14.9003,Bulacan
868,Lubi Plantation Resort parking area,attraction,125.8420029,7.2810602,Compostela Valley
869,Green Tom's Organic Farm,attraction,121.5699997,13.9900999,Quezon
870,Kalbaryo,attraction,121.197998,14.4635,Rizal
871,Suage Bridge,attraction,122.5039978,10.9533005,Iloilo
872,BEACH RESORT,attraction,125.4020004,6.8178101,Davao del Sur
873,Caloco Beach,attraction,123.3970032,13.9917002,Camarines Sur
874,Saint james subdivision,attraction,120.2460022,14.8593998,Zambales
875,Bundok bato,attraction,120.2480011,14.8638,Zambales
876,Boracay Mangrove,attraction,121.9349976,11.9563999,Aklan
877,Muchong Viewpoint,attraction,121.9489975,20.3502007,Batanes
878,Welcome Center Mt Pulag National Park,attraction,120.8410034,16.6100998,Benguet
879,Waterland Resort,attraction,124.8339996,7.1019402,Cotabato
880,our lady of manaoag tierra madre,attraction,120.9970016,14.1257,Cavite
881,tito lupo,attraction,122.6389999,10.467,Guimaras
882,Wendy's Garden,attraction,125.2210007,6.7796102,Davao del Sur
883,Mt Talamitam Jump-Off,attraction,120.7750015,14.0885,Batangas
884,오션스파,attraction,123.9700012,10.2860003,Cebu
885,Aborigine Settlement,attraction,120.3160019,14.7839003,Bataan
886,"Subic Technics, Inc.",attraction,120.2919998,14.7867002,Bataan
887,New JLA NOVUS CY,attraction,123.9229965,10.3513002,Cebu
888,Macalelon Way of the Cross,attraction,122.1429977,13.7575998,Quezon
889,Bugsay White Water Rafting,attraction,124.6389999,8.4751902,Misamis Oriental
890,Night market,attraction,119.947998,15.5379,Zambales
891,Coal Powerplant,attraction,119.9229965,15.5634003,Zambales
892,Boats to San Salvador island,attraction,119.9469986,15.5388002,Zambales
893,Ethnic Boutique & Coffee Shop,attraction,121.4250031,17.4076004,Kalinga
894,Tuguegarao Horno Ruins,attraction,121.7289963,17.6075001,Cagayan
895,The Fountain at Okada Manila,attraction,120.9810028,14.5136003,Metro Manila
896,Governor's Zip-line launch,attraction,120.038002,16.2040005,Pangasinan
897,Dunsulan Park,attraction,120.4919968,14.6155005,Bataan
898,Governors Rapids,attraction,121.7249985,16.3687,Quirino
899,Daclan Sulfur Spring,attraction,120.814003,16.5216007,Benguet
900,The C-Shells Home and Garden,attraction,120.0680008,16.1728992,Pangasinan
901,Lower Magat Eco-Park,attraction,121.3860016,16.6536999,Nueva Vizcaya
902,Cabugao Gamay Island,attraction,123.3470001,11.5595999,Iloilo
903,Lucia Sapigao,attraction,121.1080017,15.7285995,Nueva Ecija
904,R. Piadozo,attraction,121.1259995,15.5888004,Nueva Ecija
905,Daquis Compound,attraction,121.1309967,15.6784,Nueva Ecija
906,Calicoan View,attraction,125.8300018,10.9628,Eastern Samar
907,Sta. Maria Resort,attraction,123.4670029,13.6990995,Camarines Sur
908,Hanging bridge,attraction,121.5690002,15.7503996,Aurora
909,Libhu Paradise Resort,attraction,124.7969971,10.1807003,Southern Leyte
910,Abuyog experiment station,attraction,124.9589996,10.6851997,Leyte
911,Lamurawan Beach Resort,attraction,122.5179977,10.5579996,Guimaras
912,2.000 LED Red Roses,attraction,123.9469986,10.2502003,Cebu
913,Balulan Beach,attraction,123.1520004,10.9777002,Negros Occidental
914,Bamboocraft,attraction,125.3290024,7.9154601,Bukidnon
915,FED Building,attraction,125.189003,6.1149101,South Cotabato
916,Tanjay Mangrove Forest Boardwalk,attraction,123.1529999,9.5469999,Negros Oriental
917,Underground River,attraction,123.6039963,13.0762997,Albay
918,"Solong Eco Park & Tours, Cave & Mountain",attraction,123.6460037,13.1160002,Albay
919,Dole Stanfilco Packing Plant 051,attraction,125.685997,7.5939698,Davao del Norte
920,Morazan,attraction,120.0370026,11.9883003,Palawan
921,RHU 3,attraction,120.7170029,15.4851999,Tarlac
922,Butterfly Sanctuary,attraction,120.6169968,16.4025993,Benguet
923,Morning Star,attraction,122.3519974,10.7426004,Iloilo
924,Punong,attraction,122.887001,10.3814001,Negros Occidental
925,Hot spring(in sea),attraction,124.6409988,9.2212095,Camiguin
926,Pigtauranan Floating Island,attraction,124.7850037,7.86976,Bukidnon
927,Matho White Beach,attraction,126.1790009,9.1600103,Surigao del Sur
928,Pestaño Residence,attraction,124.0080032,11.0401001,Cebu
929,Marlyn's Quality Puso,attraction,124.0080032,11.04,Cebu
930,PRYSBETERIAN CHURCH,attraction,124.0080032,11.0404997,Cebu
931,Kasagingan Ni Aida Alferez,attraction,124.0080032,11.0403004,Cebu
932,To Sitio Nangka,attraction,124.0090027,11.0416002,Cebu
933,Bogo City Fire Station,attraction,124.0070038,11.0395002,Cebu
934,Hacienda Agrarian Reform Beneficiaries CooperativeD,attraction,120.4810028,14.724,Bataan
935,Eltoro Zoo,attraction,123.0210037,10.3263998,Negros Occidental
936,Samatra 2,attraction,120.901001,15.5965004,Nueva Ecija
937,Samatra 1,attraction,120.901001,15.5971003,Nueva Ecija
938,Quijano Home,attraction,121.0029984,14.6851997,Metro Manila
939,HAPPYTANAN SNACK & SOUVENIR,attraction,123.612999,9.12743,Siquijor
940,Punod Viewing Deck,attraction,123.3259964,10.5225,Negros Occidental
941,San Juan,attraction,123.3150024,13.3259001,Camarines Sur
942,Masuso Spring,attraction,123.4059982,13.4349003,Camarines Sur
943,AirForce Golf Range,attraction,120.5370026,15.1810999,Pampanga
944,Bamboocraft DTI Funded,attraction,124.2669983,8.2440596,Lanao del Norte
945,Bamboocraft,attraction,124.6169968,8.5044298,Misamis Oriental
946,Hanging Bridge,attraction,121.0619965,16.9125996,Ifugao
947,Fish hatchery,attraction,121.0970001,16.9125996,Ifugao
948,Guihob,attraction,121.086998,16.9162006,Ifugao
949,Virgin beach,attraction,120.9710007,13.4772997,Oriental Mindoro
950,Eskapo Verde,attraction,123.4020004,9.8992701,Cebu
951,Bamboo Garden Resort,attraction,126.1600037,7.4920502,Compostela Valley
952,Dreamplay,attraction,120.9919968,14.5249004,Metro Manila
953,Cabanero/Gabriel/Ancheta street,attraction,121.0449982,15.5297003,Nueva Ecija
954,Cebeco1DalSub,attraction,123.5220032,9.7679796,Cebu
955,Padung Osmena2,attraction,123.3809967,9.7493296,Cebu
956,Rock jumping ma dudes,attraction,121.913002,11.9744997,Aklan
957,kalipayan beach,attraction,119.1070023,10.4775,Palawan
958,Hidden Lagoon,attraction,120.2350006,11.9671001,Palawan
959,Bukal Island,attraction,119.3789978,11.2087002,Palawan
960,Cadlao Lagoon,attraction,119.3450012,11.2135,Palawan
961,Sand and Stars Beach Resort,attraction,121.7580032,16.0767002,Aurora
962,Aqua Buddies Cebu,attraction,124.0070038,10.3912001,Cebu
963,The Boardwalk Resort,attraction,124.0070038,10.3908005,Cebu
964,LCES MX Race Track,attraction,122.3889999,10.7767,Iloilo
965,Osmeña Dome,attraction,123.8730011,10.3787003,Cebu
966,"16,000 Blossoms",attraction,124.7949982,10.6121998,Leyte
967,johnny boy celadina,attraction,123.7249985,13.1595001,Albay
968,Lantaw Palompon,attraction,124.3939972,11.0445004,Leyte
969,Otirasor Beach Resort,attraction,122.862999,10.1287003,Negros Occidental
970,SM City North EDSA,attraction,121.0299988,14.6564999,Metro Manila
971,Shallow water,attraction,125.8199997,9.5699997,Surigao del Norte
972,10.6meter,attraction,125.8150024,9.5500002,Surigao del Norte
973,Manjuyod Beaching Area,attraction,123.1529999,9.6357403,Negros Oriental
974,Chocolate Hills Adventure Park (CHAP),attraction,124.1579971,9.7882795,Bohol
975,Bilar Hills,attraction,124.1299973,9.7492599,Bohol
976,Jed's Island Resort,attraction,120.7659988,14.9242001,Pampanga
977,Tagbak Marine Park,attraction,125.1240005,10.1651001,Southern Leyte
978,Esoy hotspring,attraction,123.9779968,10.7150002,Cebu
979,Panicuason Hotspring Resort,attraction,123.3209991,13.6718998,Camarines Sur
980,Private Resort,attraction,123.3190002,13.6673002,Camarines Sur
981,Billy Bridge,attraction,124.0410004,9.6661997,Bohol
982,Ponong Lake,attraction,123.3050003,9.53613,Cebu
983,Puro Beach,attraction,123.762001,13.1359997,Albay
984,Embarcadero Lighthouse,attraction,123.7570038,13.1437998,Albay
985,Liberty Bell,attraction,123.7350006,13.1386003,Albay
986,Bicol Heritage Park,attraction,123.7259979,13.1450005,Albay
987,"7 Islands Reef, Diving (NDC)",attraction,120.2310028,11.9844999,Palawan
988,Coral Garden (NDC),attraction,120.0189972,11.9762001,Palawan
989,Cathedral Cave (NDC),attraction,120.2659988,11.8214998,Palawan
990,Zipline Loading Area (NDC),attraction,120.2030029,11.9951,Palawan
991,Buhisan-Toong Tree Tunnel,attraction,123.8430023,10.3076,Cebu
992,Lettuce on the Rocks,attraction,123.7910004,10.3789997,Cebu
993,Kawa-Kawa Falls,attraction,123.8249969,10.3132,Cebu
994,Argao Nature's Park,attraction,123.598999,9.8783703,Cebu
995,Mainit Spring,attraction,123.3580017,9.4345999,Cebu
996,RV cacao farm,attraction,121.4830017,15.7093,Aurora
997,guy 7,attraction,120.6780014,14.9715996,Pampanga
998,pedro lumba,attraction,120.689003,14.9712,Pampanga
999,Wooden Gate,attraction,123.7600021,13.1429996,Albay
1000,Viewpoint,attraction,123.7600021,13.1429996,Albay
1001,Take LEFT Fork,attraction,123.7590027,13.1423998,Albay
1002,Kim (Couchsurfing),attraction,123.875,10.3070002,Cebu
1003,Santa Rita and the skull head,attraction,123.6549988,9.1971703,Siquijor
1004,Banza Church Ruins,attraction,125.5390015,8.9717197,Agusan del Norte
1005,Moalboal Cockpit,attraction,123.3880005,9.93993,Cebu
1006,Cave Dive,attraction,123.7750015,9.6152201,Bohol
1007,Sardines,attraction,123.3649979,9.9499502,Cebu
1008,Sitio Candiis Brgy Libhu Maasin City,attraction,124.8089981,10.1849003,Southern Leyte
1009,Malapok Sur,attraction,124.8280029,10.1931,Southern Leyte
1010,Max lee,attraction,121.2170029,14.4689999,Rizal
1011,Max lee 1 landing spot,attraction,121.2139969,14.4713001,Rizal
1012,Max lee Launch,attraction,121.2170029,14.4693003,Rizal
1013,Hapitan beach,attraction,124.7799988,10.1365995,Southern Leyte
1014,Acasia covered court,attraction,124.8690033,10.2205,Southern Leyte
1015,Waterfall Restaurant,attraction,121.3450012,13.9945002,Quezon
1016,millennial place,attraction,123.2839966,9.3036804,Negros Oriental
1017,Sablayan Hanging Bridge,attraction,120.7740021,12.8441,Occidental Mindoro
1018,Alejandro Valde cacao Yanna farm,attraction,124.9820023,10.2768002,Southern Leyte
1019,Butuan Freedom Park,attraction,125.5439987,8.95119,Agusan del Norte
1020,Tysons house,attraction,123.3050003,9.5118999,Cebu
1021,Bahay ng Kapitan kahoy,attraction,120.6989975,14.0853004,Batangas
1022,Carmella valley homes talisay,attraction,122.9759979,10.7398005,Negros Occidental
1023,Inawan Point,attraction,124.2099991,7.2713399,Maguindanao
1024,Rizal Beach,attraction,124.1299973,12.8908997,Sorsogon
1025,St j,attraction,121.0159988,14.3260002,Laguna
1026,Bucanas Port,attraction,124.2070007,7.2504902,Maguindanao
1027,Lampaki KC,attraction,124.4690018,7.3899298,Cotabato
1028,Sorsogon Provincial Gymnasium,attraction,124.0009995,12.9710999,Sorsogon
1029,Wind Turbines,attraction,121.9690018,10.4191999,Antique
1030,Gary empron cacao farm,attraction,124.9540024,10.6174002,Leyte
1031,Ernesto tanjay cacao farm,attraction,124.9540024,10.6171999,Leyte
1032,Jocelyn Notarte cacao,attraction,124.9440002,10.6413002,Leyte
1033,Baugo crossing San Vicente,attraction,124.8740005,10.2409,Southern Leyte
1034,Danao,attraction,124.8460007,10.2037001,Southern Leyte
1035,Lanao,attraction,124.7900009,10.1559,Southern Leyte
1036,Bantig,attraction,124.8679962,10.2087002,Southern Leyte
1037,Santungan Resort,attraction,120.5739975,14.9761,Pampanga
1038,Cacao farm Heracleo Satur,attraction,124.9199982,10.2927999,Southern Leyte
1039,Rapha Valley,attraction,123.2279968,10.5698004,Negros Occidental
1040,Sweet Corn Stalls,attraction,124.9349976,8.3780899,Bukidnon
1041,Canibad Cove,attraction,125.7860031,7.09059,Davao del Norte
1042,Venetian Heritage Park,attraction,123.1880035,13.6288996,Camarines Sur
1043,GUBAON NGA KARSADA BWESEEET,attraction,122.3889999,10.8023996,Iloilo
1044,Guba Nga Karsada 2017,attraction,122.3899994,10.7832003,Iloilo
1045,Manila Southwoods and Country Club,attraction,121.0439987,14.3219004,Cavite
1046,Sagada,attraction,120.901001,17.0844002,Mountain Province
1047,I❤️DAPA,attraction,126.0510025,9.7544603,Surigao del Norte
1048,City Forest Park,attraction,124.8460007,10.2055998,Southern Leyte
1049,Inland Resort,attraction,124.9599991,10.5773001,Leyte
1050,Kuya loyd,attraction,121.1650009,14.5591002,Rizal
1051,Makahambus Cave,attraction,124.6100006,8.3790197,Misamis Oriental
1052,Buwakan ni Alexandra,attraction,123.776001,10.4301004,Cebu
1053,Araneta,attraction,121.1780014,14.6709995,Rizal
1054,The Jimi Hendrix Experience,attraction,122.9690018,10.6450005,Negros Occidental
1055,Porta Vega Beach,attraction,123.8840027,12.2178001,Masbate
1056,A,attraction,120.9990005,14.6392002,Metro Manila
1057,virsal park and resort,attraction,121.5589981,18.2728996,Cagayan
1058,Bangga Torib,attraction,122.3700027,10.8268003,Iloilo
1059,Inopacan Baywalk,attraction,124.7389984,10.5018997,Leyte
1060,Beach,attraction,126.1279984,9.7598801,Surigao del Norte
1061,Bato Lakeside Public Resort,attraction,125.5569992,9.3812399,Agusan del Norte
1062,Caasinan Long Beach,attraction,125.5230026,9.1340303,Agusan del Norte
1063,Ukay-ukay Ave.,attraction,122.5889969,10.7846003,Iloilo
1064,Ukay-ukay Ave.,attraction,122.5899963,10.7854004,Iloilo
1065,Ukay-ukay Ave.,attraction,122.5889969,10.7849998,Iloilo
1066,Ukay-ukay Ave.,attraction,122.5889969,10.7852001,Iloilo
1067,Ukay-ukay Ave.,attraction,122.5889969,10.7847996,Iloilo
1068,COMOESTAS,attraction,120.973999,14.2391005,Cavite
1069,"Lantawan Ecopark-Kitcharao, Agusan del Norte",attraction,125.5530014,9.4354401,Agusan del Norte
1070,Calapan Pier,attraction,121.1949997,13.4286003,Oriental Mindoro
1071,Far East Offspring Mountain Farms,attraction,123.9209976,9.8663397,Bohol
1072,Rice Terraces,attraction,122.3259964,10.8429003,Iloilo
1073,Project A.C.T. Internet Café,attraction,120.9789963,14.6381998,Metro Manila
1074,Makong place,attraction,121.223999,16.5344009,Nueva Vizcaya
1075,Paramotor flying site,attraction,122.3219986,10.6575003,Iloilo
1076,Paramotor flying site,attraction,121.9789963,10.6730003,Antique
1077,Paramotor flying site,attraction,122.5179977,10.6796999,Iloilo
1078,Kaila's Beach resort,attraction,122.401001,10.6729002,Iloilo
1079,Horseshoe,attraction,126.1679993,9.8021002,Surigao del Norte
1080,Cloud 9,attraction,126.1669998,9.8140001,Surigao del Norte
1081,Barrio,attraction,126.1709976,9.7465,Surigao del Norte
1082,Tuason point,attraction,126.1689987,9.8057003,Surigao del Norte
1083,Guyuan surf spot access,attraction,126.0910034,9.7526503,Surigao del Norte
1084,Free Infinity Pool with great view,attraction,123.4889984,9.9003,Cebu
1085,KANTO NG LUMIL TO SILANG,attraction,121.0080032,14.1802998,Cavite
1086,Ranchwood Garden Receptions,attraction,123.6989975,13.1106997,Albay
1087,Castillo - Ancient escape tunnel,attraction,121.5770035,15.7538004,Aurora
1088,White cross,attraction,121.5820007,15.7523003,Aurora
1089,Poon Bato,attraction,120.0650024,15.3150997,Zambales
1090,Srgt.Juan,attraction,119.9160004,15.6247997,Zambales
1091,Paradise surf spot access,attraction,126.1009979,9.7510099,Surigao del Norte
1092,Tumpag Waterfalls,attraction,124.8909988,10.3284998,Leyte
1093,Gunhuban Waterfalls,attraction,124.8899994,10.3226995,Leyte
1094,Registration to Bote Lighthouse,attraction,124.3290024,13.5620003,Catanduanes
1095,Martessem Mountain Resort,attraction,121.3669968,14.5859003,Rizal
1096,Botanical garden,attraction,121.0469971,10.8451004,Palawan
1097,Kitesurfing in Negros,attraction,123.2020035,9.0980902,Negros Oriental
1098,Casa mamita libon albay,attraction,123.3030014,13.0368996,Albay
1099,GUBAON NGA KARSADA BWESEEET,attraction,122.3899994,10.7986002,Iloilo
1100,GUBAON NGA KARSADA BWESEEET,attraction,122.3889999,10.8008003,Iloilo
1101,GUBAON NGA KARSADA BWESEEET,attraction,122.3899994,10.7996998,Iloilo
1102,GUBAON NGA KARSADA BWESEEET,attraction,122.3889999,10.8016996,Iloilo
1103,Canaware Beach,attraction,122.1989975,16.3404007,Aurora
1104,Capsapsapan Beach,attraction,122.1829987,16.2959995,Aurora
1105,Bet 'n Choy Farm & Resort,attraction,123.9960022,9.8601198,Bohol
1106,Hill Top 360 degee View Park,attraction,124.1409988,9.8683701,Bohol
1107,Jardin Necitas Glowing Garden,attraction,124.3539963,9.8651505,Bohol
1108,Kasadya park and play,attraction,123.9509964,10.2560997,Cebu
1109,Broadband Everywhere,attraction,120.973999,14.2392998,Cavite
1110,Lookout track (N and E),attraction,123.6179962,9.2815104,Siquijor
1111,The Pink Mansion Resort,attraction,121.2009964,14.1822996,Laguna
1112,To Tuddingan Falls,attraction,120.413002,16.5758991,La Union
1113,diva sunrise beach resort,attraction,121.7350006,16.0617008,Aurora
1114,Spring bloom farm,attraction,122.5569992,10.5373001,Guimaras
1115,M'lang Sweet Pomelo,attraction,124.9489975,6.9078898,Cotabato
1116,Tao expedition,attraction,119.8710022,12.0084,Palawan
1117,snorkeling,attraction,119.7190018,11.4596004,Palawan
1118,Tao base camp,attraction,119.5230026,11.3266001,Palawan
1119,To Immuki Island,attraction,120.3280029,16.8026009,La Union
1120,"To Brgy. Arosip 6,5km",attraction,120.3840027,16.7329998,La Union
1121,Cantingas River Resort,attraction,122.5790024,12.3274002,Romblon
1122,Mirisbiris Visitor Center Powered by Solar,attraction,123.8170013,13.2362003,Albay
1123,Liktinon White Rocks,attraction,122.2139969,11.5429001,Aklan
1124,Claire-John Swimming Pool and Beach Resort,attraction,125.3850021,6.7438302,Davao del Sur
1125,Pinamalayan Municipal Theme Park,attraction,121.4860001,13.0354004,Oriental Mindoro
1126,Pililla Wind Farm,attraction,121.3499985,14.4721003,Rizal
1127,Aquib Dugayong Bridge,attraction,121.4700012,17.8089008,Cagayan
1128,Shamrock Beach Resort,attraction,122.3430023,10.6715002,Iloilo
1129,Far East Offspring Mountain Farms,attraction,125.5589981,9.3768997,Agusan del Norte
1130,Ubong Nangoloan Falls Parking,attraction,120.0930023,15.0613003,Zambales
1131,Ubong Nangoloan Falls Entrance,attraction,120.0950012,15.0706997,Zambales
1132,Punod Ay Resort,attraction,124.3089981,11.4518995,Leyte
1133,Kaputian Beach Resort,attraction,125.723999,6.9657001,Davao del Norte
1134,B17,attraction,120.913002,14.3458004,Cavite
1135,B1,attraction,120.9160004,14.3443003,Cavite
1136,B11,attraction,120.9140015,14.3453999,Cavite
1137,B12,attraction,120.9140015,14.3457003,Cavite
1138,B3,attraction,120.9160004,14.3451004,Cavite
1139,B4,attraction,120.9160004,14.3451004,Cavite
1140,B5,attraction,120.9150009,14.3451004,Cavite
1141,B8,attraction,120.9150009,14.3448,Cavite
1142,B9,attraction,120.9150009,14.3450003,Cavite
1143,B13,attraction,120.9140015,14.3458996,Cavite
1144,B14,attraction,120.9140015,14.3460999,Cavite
1145,B15,attraction,120.9140015,14.3463001,Cavite
1146,B7,attraction,120.9150009,14.3458996,Cavite
1147,B10,attraction,120.9140015,14.3451996,Cavite
1148,B16,attraction,120.9140015,14.3465004,Cavite
1149,B2,attraction,120.9160004,14.3451004,Cavite
1150,B1,attraction,120.9140015,14.3448,Cavite
1151,B6,attraction,120.9150009,14.3451996,Cavite
1152,Ermin's Beach Camp,attraction,120.0159988,11.9125004,Palawan
1153,Patio Cristina,attraction,121.1709976,14.2421999,Laguna
1154,ButterFly Garden,attraction,123.8069992,11.1552,Cebu
1155,Mariano’s Blooming Petals,attraction,124.9530029,6.3425698,South Cotabato
1156,Hanging Bridge,attraction,125.4940033,8.9528103,Agusan del Norte
1157,Tangub Cave,attraction,124.4160004,10.6494999,Cebu
1158,Paraiso cave,attraction,124.3130035,10.6511002,Cebu
1159,Aeroville,attraction,123.7300034,13.1437998,Albay
1160,Pamayanan ng Bagong Caviteño,attraction,120.8740005,14.3165998,Cavite
1161,Cindy's Cave,attraction,119.7919998,16.3318005,Pangasinan
1162,I Love Siquijor,attraction,123.5100021,9.2141304,Siquijor
1163,Philippine Eagle,attraction,125.4150009,7.18541,Davao del Sur
1164,Bilar Eco Park,attraction,124.0849991,9.6672201,Bohol
1165,Buico's Place,attraction,120.8730011,14.3120003,Cavite
1166,Club Samal Resort,attraction,125.6709976,7.1161199,Davao del Norte
1167,Phyton Cave,attraction,120.9550018,13.4800997,Oriental Mindoro
1168,blooming petals,attraction,124.9520035,6.3408699,South Cotabato
1169,Sand bar (lot of star fish),attraction,119.1729965,10.4281998,Palawan
1170,Coconut beach,attraction,119.1620026,10.4104996,Palawan
1171,Waiting Shed,attraction,122.5419998,11.5518999,Aklan
1172,Mini Bridge,attraction,122.5429993,11.5506001,Aklan
1173,Road Sign CES,attraction,122.5500031,11.5514002,Aklan
1174,Road Sign CNHS,attraction,122.5500031,11.5514002,Aklan
1175,Salitran 3,attraction,120.947998,14.3415003,Cavite
1176,Lotto outlet,attraction,122.288002,7.3705502,Zamboanga del Sur
1177,Makiling Rainforest Park - Central Nursery,attraction,121.2279968,14.1351995,Laguna
1178,Entrance Taytay Falls,attraction,121.5039978,14.1145,Laguna
1179,Baluarte Watch Tower,attraction,123.3010025,9.4178495,Cebu
1180,Heartshape,attraction,125.1679993,10.4446001,Southern Leyte
1181,גשר,attraction,120.9970016,16.8719006,Ifugao
1182,Beach,attraction,121.7519989,14.2531996,Quezon
1183,Natural rock pool,attraction,121.7600021,14.2405996,Quezon
1184,Citta Grande Subdivision,attraction,121.5950012,13.9372997,Quezon
1185,Start 4 kilometer GRADE 3 Climb,attraction,121.2160034,17.4901009,Kalinga
1186,Start 3 kilometer GRADE 3 Climb,attraction,121.1340027,17.5014992,Kalinga
1187,Start of 16 kilometer GRADE 1 CLIMB,attraction,121.0749969,17.5007,Kalinga
1188,Start Grade 2 climb 13kilometres,attraction,121.1600037,17.2838001,Kalinga
1189,Start 10 kilometer GRADE 2 climb,attraction,121.1839981,17.3857002,Kalinga
1190,"Aban, Calauit, Busuanga island",attraction,119.9039993,12.3223,Palawan
1191,Our Mother of Perpetual Help Shrine & Retreat Center OMI,attraction,125.0049973,7.04355,Cotabato
1192,Sunset Pier,attraction,123.7440033,9.57757,Bohol
1193,Rainbow Land,attraction,121.1719971,14.5938997,Rizal
1194,Road crossing tree,attraction,122.1230011,13.5293999,Marinduque
1195,Beach,attraction,122.1269989,13.5344,Marinduque
1196,Beach,attraction,122.1729965,13.5239,Marinduque
1197,Small beach,attraction,122.125,13.5223999,Marinduque
1198,White sand Beach,attraction,122.1279984,13.5345001,Marinduque
1199,Tiny beach,attraction,122.1269989,13.5207005,Marinduque
1200,Beach,attraction,122.112999,13.5270004,Marinduque
1201,Sand Dunes,attraction,120.4850006,18.0792007,Ilocos Norte
1202,RAINBOW WARRIOR,attraction,125,11.2489996,Leyte
1203,Combento Cave,attraction,124.5469971,9.7302904,Bohol
1204,Kawa-kawa bath,attraction,121.3590012,14.6041002,Rizal
1205,Catares cave pool,attraction,124.5410004,9.7298803,Bohol
1206,Sipalay msli,attraction,122.387001,9.7041798,Negros Occidental
1207,Casa Burgos,attraction,120.9649963,14.8209,Bulacan
1208,Anilao Port Pay Parking Space,attraction,120.927002,13.7607002,Batangas
1209,Tree Climbing,attraction,124.1790009,9.9552898,Bohol
1210,Glass Walk,attraction,124.1800003,9.9527702,Bohol
1211,Polillo Power Plant,attraction,121.9219971,14.7643003,Quezon
1212,Salipsip,attraction,121.8929977,14.8149004,Quezon
1213,Sampan Garden Resort,attraction,124.0139999,10.5120001,Cebu
1214,San Raphael pier,attraction,121.9990005,14.8318005,Quezon
1215,City of Imus Welcome Arch,attraction,120.9469986,14.4330997,Cavite
