FID,amenity,name,latitude,longitude
496,restaurant,La Jardin de Virgilia,14.0599003,121.3160019
497,restaurant,Hap Chan,14.4521999,120.9769974
498,restaurant,Italianni's,14.4244003,121.0319977
499,restaurant,Quan,10.6814003,122.9639969
500,restaurant,Natures Restaurant,10.6735001,122.9589996
501,restaurant,Bacolod Cansi House,10.6733999,122.9599991
502,restaurant,Ting Ting's,10.6759005,122.9609985
503,restaurant,Time Out,10.6696997,122.9509964
504,restaurant,Imays,10.6749001,122.9540024
505,restaurant,Quan,10.6754999,122.9530029
506,restaurant,Jo's Chicken Inato,10.6702003,122.9540024
507,restaurant,D' Breakers,10.6714001,122.9479980
508,restaurant,Taste Station,10.6799002,122.9589996
509,restaurant,Bob's,10.6805000,122.9619980
510,restaurant,La Preciosa,18.1977005,120.5889969
511,restaurant,Cainta Gymnasium,14.5871000,121.0790024
512,restaurant,Big Red Barn,14.5875998,121.0780029
513,restaurant,Teriyaki Boy,14.5874004,121.0780029
514,restaurant,Blue Whale Grill,14.5879002,121.0780029
515,restaurant,Mang Inasal,14.6183996,121.0930023
516,restaurant,Bakahan at Manukan,14.6192999,121.0970001
517,restaurant,Barrio Fiesta,14.6191998,121.0970001
518,restaurant,Sa Banda Rito! (resto),14.6215000,121.0930023
519,restaurant,Pizza Hut,14.6205997,121.1029968
520,restaurant,Abel's Lechon Pinoy Deli,14.6208000,121.1039963
521,restaurant,Mama Lily!,14.6225004,121.1090012
522,restaurant,Charlie Wanton Chinese Restaurant,14.6220999,121.1100006
523,restaurant,Golden Bibi at Iba Pa Restaurant,14.6226997,121.1119995
524,restaurant,Barbecue ni Suki,14.6265001,121.0970001
525,restaurant,Chacha's Lutong Bahay,14.6271000,121.0970001
526,restaurant,L&M Grill and Restaurant,14.6239004,121.1179962
527,restaurant,Dampa sa Antipolo,14.6244001,121.1190033
528,restaurant,King Bee Chinese Restaurant,14.6244001,121.1210022
529,restaurant,Pizza Hut,14.6251001,121.1240005
530,restaurant,Andok's Lechon,14.6251001,121.1240005
531,restaurant,Natures Restaurant,10.6735001,122.9589996
532,restaurant,Golden lion,10.6703997,122.9459991
533,restaurant,Chinkys Libertad,10.6604996,122.9489975
534,restaurant,Rental,14.0588999,121.3190002
535,restaurant,Davao Famous,7.0736799,125.6149979
536,restaurant,Non La Aromasit,10.3226995,119.3450012
537,restaurant,Tom Tom Club,9.7365799,118.7490005
538,restaurant,Rizal BBQ Special,14.5761003,121.1439972
539,restaurant,Mang Inasal,10.6599998,122.9489975
540,restaurant,New Orleans,14.5499001,121.0520020
541,restaurant,Mini Shabu-Shabu,14.5497999,121.0530014
542,restaurant,Agave Mexican Cantina,14.5509005,121.0510025
543,restaurant,Ikkoryu Fukuoka Ramen,14.5503998,121.0520020
544,restaurant,Italianni's,14.5499001,121.0520020
545,restaurant,Kabisera,14.5513000,121.0500031
546,restaurant,Cav,14.5508003,121.0520020
547,restaurant,Ereneos Mountain view Restaurant,13.9150000,121.0709991
548,restaurant,Chinky's,10.6604004,122.9509964
549,restaurant,Zong,14.2481003,121.0650024
550,restaurant,SIR,10.7946997,122.9729996
551,restaurant,Hestia's,10.7993002,122.9759979
552,restaurant,Mila's,10.1992998,122.8649979
553,restaurant,Shakey's,14.6371002,121.0250015
554,restaurant,Marina,14.6367998,121.0279999
555,restaurant,Tempura Haus,11.0143995,124.5950012
556,restaurant,Shangri-La,14.6386995,121.0270004
557,restaurant,Baliwag,16.4127998,120.5930023
558,restaurant,Doloras Pantalan Grill,14.6238003,121.1019974
559,restaurant,Mom's Kitchen Diner,14.6225004,121.0970001
560,restaurant,Ilustrado,14.5878000,120.9769974
561,restaurant,Jo's Milagrina,11.0115004,124.6090012
562,restaurant,JT's Manukan,14.5846996,121.0650024
563,restaurant,Rufo's Tapa,14.5801001,121.0599976
564,restaurant,Pancake House,14.5803003,121.0599976
565,restaurant,BlueFrog,14.5858002,121.0660019
566,restaurant,Brooklyn Pizza,14.5846004,121.0670013
567,restaurant,Misato,14.5873003,121.0640030
568,restaurant,Ye Dang Korean Barbecue,14.5857000,121.0640030
569,restaurant,Yellow Cab,14.5848999,121.0630035
570,restaurant,Pancake House,14.5871000,121.0650024
571,restaurant,Woodfire Grill Republic,14.5866003,121.0650024
572,restaurant,Ang Pulo,14.5876999,121.0670013
573,restaurant,Pancake House,14.5864000,121.0619965
574,restaurant,Buddy's,14.5817003,121.0609970
575,restaurant,Manong Pepe's,14.5838003,121.0619965
576,restaurant,Tip-C Restobar,14.5761003,121.0599976
577,restaurant,Traveller's Fast Food,7.6045499,125.1630020
578,restaurant,Santander Hito,7.1237001,125.4800034
579,restaurant,Dose,7.1420498,125.6610031
580,restaurant,Golden Egg,7.1238198,125.4800034
581,restaurant,Pancake House,14.5866003,121.0599976
582,restaurant,Geewan,13.6243000,123.1849976
583,restaurant,Ha Yuan,14.6353998,121.0279999
584,restaurant,Coconut House,14.6518002,121.0510025
585,restaurant,Nanay Bebeng's,7.0786200,125.6050034
586,restaurant,Vimarie Food House,14.1696997,121.2440033
587,restaurant,Luring's Restaurant,14.9719000,120.6299973
588,restaurant,Sea of Galilee Crab House,6.1221199,125.1900024
589,restaurant,Hill Side,6.4058399,124.8830032
590,restaurant,Sadok Restaurant,6.2129698,125.0660019
591,restaurant,Durian Garden,6.2560701,125.0220032
592,restaurant,Villagio,6.1999998,125.0790024
593,restaurant,Buhay Bario,6.1560302,125.1240005
594,restaurant,Jay's Lechon,6.2016101,125.0770035
595,restaurant,AVL Restaurant,6.1301699,125.1979980
596,restaurant,Wa Ki Restaurant,7.0604300,125.5640030
597,restaurant,Rosas Lechon,6.2147999,125.0609970
598,restaurant,Penongs,7.0209498,125.4980011
599,restaurant,Hana Japanese Cutlet,14.4553003,121.0139999
600,restaurant,Flaming Wings,14.4559002,121.0100021
601,restaurant,Sinangag Express,14.4561005,121.0090027
602,restaurant,Little Rio,14.4561996,121.0090027
603,restaurant,Gourmet's Palate Charbroiled Burgers,14.4559002,121.0090027
604,restaurant,Toto's Lechon,14.4556999,121.0120010
605,restaurant,Food De' Sentosa,14.4559002,121.0100021
606,restaurant,Aucklands Family Restaurant,14.4553003,121.0139999
607,restaurant,Min Restaurant,14.4559002,121.0100021
608,restaurant,Niro Cafe & Pizzeria,14.4554996,121.0130005
609,restaurant,Baliwag Lechon Manok,14.4560003,121.0090027
610,restaurant,Clarte's Pizza,14.1702995,121.1380005
611,restaurant,Ate Emms Goto,14.1526003,121.1370010
612,restaurant,Romy's Special Lechon,13.7806997,121.0680008
613,restaurant,Copacabana Resto Bar,14.1691999,121.2450027
614,restaurant,Siomai Foodhaus,14.1687002,121.2440033
615,restaurant,Cube's Sizzling Restobar,14.1694002,121.2450027
616,restaurant,Mommy Ludy's Cuisine,14.1695004,121.2450027
617,restaurant,KumPARES,14.1695995,121.2450027
618,restaurant,Lla Grace Cafe,14.3645000,121.4830017
619,restaurant,Caluwayan Palm Island Beach Resort & Restaurant,11.2168999,125.1809998
620,restaurant,Delica's Garden Grill & Business Center,13.7705002,121.0650024
621,restaurant,TNF Disco Pub & Restaurant,13.7669001,121.0619965
622,restaurant,Riggs Cafe Bar & Restaurant,13.7702999,121.0650024
623,restaurant,Dave's Tropical Breeze,14.6392002,121.0289993
624,restaurant,Herb Republic,14.1759005,121.2429962
625,restaurant,Chubby Habbi's,14.1684999,121.2409973
626,restaurant,Mio Cantina,14.1721001,121.2429962
627,restaurant,Melo's Steakhouse,14.4221001,121.0339966
628,restaurant,MDLD Grocery,15.0151997,120.7040024
629,restaurant,Triboo Grill,13.6309996,123.1969986
630,restaurant,Grilling Point,13.6323996,123.1979980
631,restaurant,Red Platter,13.6311998,123.1969986
632,restaurant,Fortune Hongkong Restaurant,15.0316000,120.6760025
633,restaurant,Bubusuk Restaurant,15.0304003,120.6760025
634,restaurant,Joyous Resort,14.6871004,120.5459976
635,restaurant,Yellow Cab,14.5871000,121.0619965
636,restaurant,Reyes Barbeque,14.5865002,121.0619965
637,restaurant,Shakey's,14.5846996,121.0609970
638,restaurant,Archipelago 7107,14.5851002,121.0609970
639,restaurant,Atchie's,14.5851002,121.0599976
640,restaurant,Nagomi,14.5850000,121.0599976
641,restaurant,Sone Do,14.5850000,121.0599976
642,restaurant,Conching Native Chicken and Fastfood,10.3107996,123.9150009
643,restaurant,Green Kitchen Restaurant,15.1032000,120.6169968
644,restaurant,Nena's Garden Restaurant,16.0820007,120.3450012
645,restaurant,Big Star,14.1680002,121.2419968
646,restaurant,China Palace,14.1457996,121.0370026
647,restaurant,Chowking,14.4449997,120.9940033
648,restaurant,Red RickShaw,15.0858002,120.6340027
649,restaurant,Holiday Land,15.0339003,120.6770020
650,restaurant,Pizza Hut,14.6514997,120.9830017
651,restaurant,Red Dragon Rest,14.6514997,120.9830017
652,restaurant,ORIENT Pearl Seafood Restaurant,14.6518002,120.9820023
653,restaurant,Akira Sushi & Tepanyaki,14.5523005,121.0449982
654,restaurant,Melo's,14.5523005,121.0439987
655,restaurant,Southern Grind Bistro,14.5523996,121.0449982
656,restaurant,Gambino,14.5523996,121.0449982
657,restaurant,Henry's place,14.5523005,121.0449982
658,restaurant,Sunrise Buckets,14.5523996,121.0449982
659,restaurant,San Pablo Restaurant & Catering,14.9680004,120.6220016
660,dive_centre,Sea Explorers,9.5486498,123.7730026
661,restaurant,Michael's Restaurant,14.4762001,121.1959991
662,restaurant,Rai Rai Ken,14.3114004,121.0719986
663,restaurant,Cafe France,14.3109999,121.0719986
664,restaurant,Cindy's Restaurant,15.4903002,120.5910034
665,restaurant,Trellis,14.5487003,121.0559998
666,restaurant,Luring's Restaurant,15.0723000,120.6449966
667,restaurant,The Tent,13.6336002,123.1949997
668,restaurant,Lachi's,7.0818701,125.6019974
669,restaurant,Dulangs Restaurant,15.0538998,120.6610031
670,restaurant,DJC Halo-Halo,13.4575996,123.6809998
671,restaurant,Songdo-won+Jinmateu 송도원+진마트,14.5452003,120.9879990
672,restaurant,Maru,14.5465002,120.9879990
673,restaurant,Tita Pining Lugawan,14.8232002,120.9520035
674,restaurant,Barko,14.7545004,120.9540024
675,restaurant,Pancake House,14.5824003,120.9840012
676,restaurant,Max's Restaurant,14.8546000,120.8150024
677,restaurant,Fortune Chinese Restaurant,14.8544998,120.8150024
678,restaurant,Magic Wand,14.4413996,120.9919968
679,restaurant,Sylvia's Restaurant,15.0777998,120.6409988
680,restaurant,Young Attitudes Patisserie,11.0045996,124.6090012
681,restaurant,Gen's Kitchenette,11.0038004,124.6129990
682,restaurant,Fat Choi,11.0046997,124.6110001
683,restaurant,Bahia Coffee Shop,11.0045996,124.6080017
684,restaurant,Yellow Cab,14.4568005,121.0360031
685,restaurant,Bella's Restobar,11.0070000,124.6080017
686,restaurant,Shakey's,14.6063004,121.0790024
687,restaurant,Rosita's Restaurant,10.3830996,125.2139969
688,restaurant,Benoks,13.9434004,121.1569977
689,restaurant,Chowking,13.9412003,121.1620026
690,restaurant,Renfel Lomi,13.9439001,121.1600037
691,restaurant,Kusinas,11.5920000,122.0950012
692,restaurant,Spar Restaurant,11.4259996,122.0550003
693,restaurant,Andok's,14.2219000,120.9739990
694,restaurant,Moon Park,14.2438002,120.9759979
695,restaurant,Tender Bob's,14.6034002,121.0510025
696,restaurant,Teriyaki Boy,14.6032000,121.0510025
697,restaurant,Vegas Cafe,16.6151009,120.2880020
698,restaurant,Olives Restaurant,16.6091995,120.2860031
699,restaurant,LU RiverFarm SeaFoods,16.7106991,120.3430023
700,restaurant,Surfer's Retreat Restaurant,16.6562004,120.3209991
701,restaurant,Urbiztondo Grill,16.6558990,120.3199997
702,restaurant,NE Bakeshop,15.4935999,120.9759979
703,restaurant,Singing Cook And Waitresses,14.5517998,120.9899979
704,restaurant,Max's Restaurant,14.5320997,121.0210037
705,restaurant,Reyes Barbeque,14.5316000,121.0210037
706,restaurant,Mandarin,15.0284996,120.6940002
707,restaurant,Bob's Halu-halo,14.6176004,121.0159988
708,restaurant,Hap Chan,14.1605997,121.1389999
709,restaurant,Sabel Roast,15.0400000,120.6819992
710,restaurant,Fortside Manok,10.7139997,122.5550003
711,restaurant,Mansion Garden,10.6914997,122.5719986
712,restaurant,Jobet'sGrill Restobar,14.6348000,121.0940018
713,restaurant,L'Opera,14.5493002,121.0479965
714,restaurant,Jill's,14.5495005,121.0479965
715,restaurant,Brick and Mortar,14.5493002,121.0479965
716,restaurant,Acuaria,9.7021999,122.3889999
717,restaurant,Morning Shine Restaurant,14.3931999,120.8639984
718,restaurant,Bonchon Chicken,14.6320000,121.0830002
719,restaurant,Española Upholstery Supply,10.6954002,122.5690002
720,restaurant,Mr. Cow,10.6950998,122.5690002
721,restaurant,Mang Inasal,10.6934996,122.5709991
722,restaurant,Fort Manokan,10.6879997,122.5800018
723,restaurant,Mama Gan,10.6977997,122.5699997
724,restaurant,Jo's Inato,10.6971998,122.5670013
725,restaurant,Summer House,10.6980000,122.5699997
726,restaurant,Red's,10.6960001,122.5449982
727,restaurant,Samurai,10.7068005,122.5530014
728,restaurant,Uncle toms,10.7198000,122.5599976
729,restaurant,Biscocho,10.7817001,122.5370026
730,restaurant,Chowking,14.4533997,120.9759979
731,restaurant,Wooden Horse Steak House,14.4251003,121.0270004
732,restaurant,Damiana's Kitchen,14.5551004,121.0189972
733,restaurant,Bacolod Chicken Inasal,14.4253998,121.0400009
734,restaurant,Pancake House,14.5187998,121.0179977
735,restaurant,Savory,14.5187998,121.0179977
736,restaurant,Shakey's,14.5188999,121.0179977
737,restaurant,Mang Inasal,14.5234003,121.0009995
738,restaurant,Allies Peanuts,15.0255003,120.6869965
739,restaurant,Piknikan Restaurant,15.0376997,120.6740036
740,restaurant,Bistro Halaan,14.1941996,121.1650009
741,restaurant,(Pinky's) Pork Barrel Restaurant (Antipolo),14.6117001,121.1569977
742,restaurant,Tsoko.NUT Batirol,14.6097002,121.0790024
743,restaurant,Pancake House,14.6097002,121.0810013
744,restaurant,Uncle Cheffy,14.6097002,121.0810013
745,restaurant,Pizza Hut,14.6070004,121.0790024
746,restaurant,Biscocho,10.7826004,122.5370026
747,restaurant,Mang Inasal,14.5558996,121.0350037
748,restaurant,Whistlestop,14.5586996,121.0329971
749,restaurant,Mango Tree Restaurant,10.7200003,122.5350037
750,restaurant,Rekado Atbp.,14.5618000,121.0159988
751,restaurant,Shakey's Pizza,14.6309004,120.9970016
752,restaurant,Kenny Roger's,14.5192003,121.0179977
753,restaurant,Seafood Island,14.6204004,121.0550003
754,restaurant,Oyster Boy,14.6204996,121.0550003
755,restaurant,Hap Chan,14.6204004,121.0559998
756,restaurant,Max's Chicken,14.6194000,121.0559998
757,restaurant,Chowking,14.5558004,121.0339966
758,restaurant,Mendokoro Ramenba,14.4250002,121.0270004
759,restaurant,Kabagis,15.1669998,120.5839996
760,restaurant,Panciteria ni Edong,14.6230001,121.0989990
761,restaurant,David's Teahouse and Hot Pot,14.6197996,121.1029968
762,restaurant,Planet Pizza,14.6247997,121.1019974
763,restaurant,Bali Gulp Restaurant,14.6234999,121.1019974
764,restaurant,Masbate Eatery,14.1014004,121.1559982
765,restaurant,Shakey's,14.6569004,120.9879990
766,restaurant,Ninang's Pancit Canton,14.6624002,121.0439987
767,restaurant,Baliwag,14.6618004,121.0439987
768,restaurant,La Vigia,10.9883003,124.6210022
769,restaurant,Paps Diner,14.6507998,121.1070023
770,restaurant,Pizza Hut,14.6506004,121.1050034
771,restaurant,Bowler Restaurant,14.5586996,121.0230026
772,restaurant,Zen Japanese restaurant,15.1831999,120.5230026
773,restaurant,Korean town,15.1834002,120.5220032
774,restaurant,Korean Town,15.1829996,120.5220032
775,restaurant,Blue Bonnet Cafe,15.1808004,120.5199966
776,restaurant,Kaygulay's Cafe & Grill,14.5865002,121.1819992
777,restaurant,SteakTime,14.6342001,121.0390015
778,restaurant,Plaza Ibarra,14.6343002,121.0390015
779,restaurant,IRRI Cafeteria,14.1693001,121.2549973
780,restaurant,Pares,14.6789999,121.0179977
781,restaurant,Princess Bakery,14.5956001,121.1259995
782,restaurant,Club Intramuros,14.5930004,120.9700012
783,restaurant,Mario's Garden Grill and Restaurant,9.7913904,125.4940033
784,restaurant,Shakey's,14.5590000,121.0199966
785,restaurant,L & E Rest.,15.0143003,120.7050018
786,restaurant,Shakey's,14.2178001,121.1409988
787,restaurant,Buho Restaurant,14.1353998,120.9560013
788,restaurant,Tatta's Pizzeria,11.0075998,124.6080017
789,restaurant,Stranded Shipscook,10.4941998,123.7170029
790,restaurant,Wee Nam Kee,14.5564003,121.0240021
791,restaurant,BonChon Chicken,14.5565004,121.0240021
792,restaurant,Fatty Joe's,14.6064997,121.0790024
793,restaurant,Chooks-to-Go,14.0632000,121.2440033
794,restaurant,Classic Savory,14.5383997,120.9810028
795,restaurant,Food Catering Services,14.9969997,120.7040024
796,restaurant,Citang's Eatery,14.8393002,120.8349991
797,restaurant,Sheelana's Eatery,14.2999001,120.9570007
798,restaurant,Max's Restaurant,14.5936003,120.9739990
799,restaurant,Adams Canteen,14.5888996,120.9779968
800,restaurant,Casa Marinero II,14.5890999,120.9759979
801,restaurant,Casa Marinero,14.5892000,120.9759979
802,restaurant,Mang Inasal,14.3010998,120.9540024
803,restaurant,UIP Restaurant,14.5788002,120.9759979
804,restaurant,Blue Bay,14.5787001,120.9749985
805,restaurant,"Dad's, Kamayan, Saisaki",14.5777998,120.9820023
806,restaurant,Kashmir,14.5777998,120.9820023
807,restaurant,Barrio Fiesta,14.5790997,120.9789963
808,restaurant,Big Mama's,14.5777998,120.9800034
809,restaurant,North Park,14.5893002,121.0699997
810,restaurant,Tempura Japanese Grill,14.5804005,120.9810028
811,restaurant,Alex III Restaurant Grill,14.5803003,120.9810028
812,restaurant,Rico's Inn Restaurant,14.5803003,120.9800034
813,restaurant,Mr. Peter Lee's Hong Kong Tea House,14.5804005,120.9800034
814,restaurant,Max's,14.5804996,120.9820023
815,restaurant,Pancit ng Taga Malabon,14.5811005,120.9820023
816,restaurant,Elvinario's Resto Bar,14.5788002,120.9830017
817,restaurant,Cowboy Grill Express,14.5805998,120.9820023
818,restaurant,Shakey's,14.5804996,120.9820023
819,restaurant,Cafe France,14.5808001,120.9820023
820,restaurant,Arquiza Seafood and Hotpot Restaurant,14.5783997,120.9810028
821,restaurant,May Sum Restaurant,14.5797997,120.9789963
822,restaurant,Rufo's Famous Tapa,14.6327000,121.0439987
823,restaurant,Bacolod Chicken Inasal,14.5932999,120.9729996
824,restaurant,Patio de Conchita,14.5917997,120.9739990
825,restaurant,Jo's Chicken Inato By the Sea,9.3760996,123.2649994
826,restaurant,Gerrardo's,14.6329002,121.0429993
827,restaurant,Old Swiss Inn,14.5805998,120.9889984
828,restaurant,Shakeys,14.7061996,121.0729980
829,restaurant,Ethel And Ethan Canteen,14.2989998,120.9580002
830,restaurant,Evram Andrei Store,14.2988005,120.9570007
831,restaurant,Mang Teban Lechon Manok,14.2988997,120.9550018
832,restaurant,RVL Eatery,14.2990999,120.9550018
833,restaurant,Rose And Hans Eatery,14.2989998,120.9580002
834,restaurant,Nitz,14.6993999,121.0680008
835,restaurant,Thai Fusion,14.4618998,121.0090027
836,restaurant,Hap Chan,14.4476995,121.0289993
837,restaurant,Pancake House,14.4448004,121.0289993
838,restaurant,Caramia Gelateria,14.5562000,121.0240021
839,restaurant,Kanin Club,14.5563002,121.0240021
840,restaurant,Amici,14.5562000,121.0240021
841,restaurant,Poco Deli,14.5563002,121.0240021
842,restaurant,Omakase,14.5563002,121.0240021
843,restaurant,Banapple,14.5565004,121.0240021
844,restaurant,Simple Lang,14.5564003,121.0240021
845,restaurant,Pinkberry,14.5565996,121.0240021
846,restaurant,Bahia de Baler Bar and Restaurant,15.7613001,121.5680008
847,restaurant,Kainan Na!,15.8057003,121.1380005
848,restaurant,Kowloon House,14.6695004,121.0439987
849,restaurant,Sangkalan,14.6604004,121.0439987
850,restaurant,Matsarang Korean Restaurant,14.2989998,120.9589996
851,restaurant,Daneve Cafe Bar and Restaurant,14.2995005,120.9609985
